CUSTOMERID,FIRST_NAME,LAST_NAME,DOB,SSN_LAST4,MARITAL_STATUS,ANNUAL_INCOME,PREFERRED_CONTACT,PHONE_NUMBER,EMAIL,ADDRESS,CITY,STATE,ZIP_CODE,HIGH_NET_WORTH_FLAG,LAST_LOGIN_DATE,FINANCIAL_GOALS,LAST_UPDATED,BRANCH_ID,BRANCH_OFFICER,FINANCIAL_ADVISOR_ID,FINANCIAL_ADVISOR_NAME,CLIENT_ID,ENGAGEMENT_SCORE,FOLLOW_UP_PENDING,FOLLOW_UPS_COMPLETED,FOLLOW_UP_DATE,FINANCIAL_ADVISOR_ID,FINANCIAL_ADVISOR_NAME,ROLE,CUSTOMER_ID,FIRST_NAME,LAST_NAME,ASSET_ID,ASSET_TYPE,ASSET_STATUS,PURCHASE_DATE,PROPERTY_VALUE,HOLDINGID,CLIENTID,INVESTMENTTYPEID,PRODUCTNAME,PRODUCTSYMBOL,SECTOR,QUANTITY,PURCHASEPRICE,MARKETPRICE,VALUE,PURCHASEDATE,DIVIDENDYIELD,RISKLEVEL,ASSETCLASS,ACCOUNTTYPE,BROKERNAME,LASTUPDATED,INVESTMENTID,INVESTMENTTYPE,DESCRIPTION,PRODUCTS_EXAMPLES,WHOBUYS,CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMPLOYEE_ID,EMPLOYER_NAME,JOB_TITLE,START_DATE,PREVIOUS_EMPLOYER,CUSTOMER_ID,FIRST_NAME,LAST_NAME,MARITAL_STATUS,PREVIOUS_MARITAL_STATUS,STATUS_CHANGE_DATE,TRANSACTION_ID,CUSTOMER_ID,TRANSACTION_DATE,TRANSACTION_DESCRIPTION,TRANSACTION_AMOUNT,TRANSACTION_TYPE,BANK_NAME
C0975,Jerry,Hernandez,11/15/1977,8904,Divorced,353627,Email,281.018.4570x737,sanchezkim@villegas.com,"65433 Horton Vista Suite 049, West Matthewton, FL 63578",Bryanttown,PA,69142,No,09:27.0,Investment Growth,25:31.0,B102,BO_9,FA024,Ella Allen,C0975,46,3,5,10/11/2024,FA024,Ella Allen,Financial Advisor,C0975,Jerry,Hernandez,A4972,Single Family Home,Sold,6/12/2018,741071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0975,Jerry,Hernandez,E10961,StartupX,Financial Advisor,5/10/2024,GovSector,C0975,Jerry,Hernandez,Widowed,Married,4/22/2021,T10079,C0975,3/12/2025,Pension Fund Deposit,47750.93,Credit,Capital One
C0975,Jerry,Hernandez,11/15/1977,8904,Divorced,353627,Email,281.018.4570x737,sanchezkim@villegas.com,"65433 Horton Vista Suite 049, West Matthewton, FL 63578",Bryanttown,PA,69142,No,09:27.0,Investment Growth,25:31.0,B102,BO_9,FA024,Ella Allen,C0975,46,3,5,10/11/2024,FA024,Ella Allen,Financial Advisor,C0975,Jerry,Hernandez,A4972,Single Family Home,Sold,6/12/2018,741071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0975,Jerry,Hernandez,E10961,StartupX,Financial Advisor,5/10/2024,GovSector,C0975,Jerry,Hernandez,Widowed,Married,4/22/2021,T10512,C0975,11/19/2024,Property Down Payment,5287.61,Debit,Capital One
C0975,Jerry,Hernandez,11/15/1977,8904,Divorced,353627,Email,281.018.4570x737,sanchezkim@villegas.com,"65433 Horton Vista Suite 049, West Matthewton, FL 63578",Bryanttown,PA,69142,No,09:27.0,Investment Growth,25:31.0,B102,BO_9,FA024,Ella Allen,C0975,46,3,5,10/11/2024,FA024,Ella Allen,Financial Advisor,C0975,Jerry,Hernandez,A4972,Single Family Home,Sold,6/12/2018,741071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0975,Jerry,Hernandez,E10961,StartupX,Financial Advisor,5/10/2024,GovSector,C0975,Jerry,Hernandez,Widowed,Married,4/22/2021,T11623,C0975,4/10/2024,Salary Credit - New Employer XYZ,14370.74,Credit,Bank of America
C0975,Jerry,Hernandez,11/15/1977,8904,Divorced,353627,Email,281.018.4570x737,sanchezkim@villegas.com,"65433 Horton Vista Suite 049, West Matthewton, FL 63578",Bryanttown,PA,69142,No,09:27.0,Investment Growth,25:31.0,B102,BO_9,FA024,Ella Allen,C0975,46,3,5,10/11/2024,FA024,Ella Allen,Financial Advisor,C0975,Jerry,Hernandez,A4972,Single Family Home,Sold,6/12/2018,741071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0975,Jerry,Hernandez,E10961,StartupX,Financial Advisor,5/10/2024,GovSector,C0975,Jerry,Hernandez,Widowed,Married,4/22/2021,T11662,C0975,8/6/2024,SSA Retirement Benefit - March 2025,13198.89,Credit,Capital One
C0976,Christian,Campbell,8/9/1974,5883,Married,62868,Phone,(327)540-0198x7051,zberry@yahoo.com,"4478 Michael Cliff, Wrightland, OK 13478",Yvettefurt,MI,92747,No,38:02.0,Education,28:46.0,B101,BO_10,FA021,Joseph Hill,C0976,87,1,8,12/9/2024,FA021,Joseph Hill,Financial Advisor,C0976,Christian,Campbell,A4023,Luxury Estate,Mortgaged,1/19/2020,624516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0976,Christian,Campbell,E27846,GovSector,Consultant,6/4/2020,TechCorp,C0976,Christian,Campbell,Widowed,Single,9/20/2024,T11924,C0976,2/5/2025,Moving Expenses Reimbursement,17921.6,Credit,Citibank
C0977,Jennifer,Baker,9/27/1990,1030,Widowed,293916,SMS,(048)571-9057,hancockmark@duncan.com,"9084 Lance Curve Apt. 935, West Juliestad, MT 24499",Tylershire,CA,29091,Yes,20:44.0,Home Purchase,05:04.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,A6951,Multi-Family Home,Mortgaged,9/6/2021,160930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,E10467,EduWorld,Consultant,5/9/2023,AutoMotive,C0977,Jennifer,Baker,Married,Single,11/16/2024,T10490,C0977,2/14/2025,Insurance Payment - Geico,21151.22,Credit,Bank of America
C0977,Jennifer,Baker,9/27/1990,1030,Widowed,293916,SMS,(048)571-9057,hancockmark@duncan.com,"9084 Lance Curve Apt. 935, West Juliestad, MT 24499",Tylershire,CA,29091,Yes,20:44.0,Home Purchase,05:04.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,A6951,Multi-Family Home,Mortgaged,9/6/2021,160930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,E10467,EduWorld,Consultant,5/9/2023,AutoMotive,C0977,Jennifer,Baker,Married,Single,11/16/2024,T11188,C0977,4/30/2024,Inheritance Deposit from Executor,22937.69,Debit,Bank of America
C0977,Jennifer,Baker,9/27/1990,1030,Widowed,293916,SMS,(048)571-9057,hancockmark@duncan.com,"9084 Lance Curve Apt. 935, West Juliestad, MT 24499",Tylershire,CA,29091,Yes,20:44.0,Home Purchase,05:04.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,A6951,Multi-Family Home,Mortgaged,9/6/2021,160930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,E10467,EduWorld,Consultant,5/9/2023,AutoMotive,C0977,Jennifer,Baker,Married,Single,11/16/2024,T11517,C0977,8/24/2024,Pension Fund Deposit,39800.85,Credit,Citibank
C0977,Jennifer,Baker,9/27/1990,1030,Widowed,293916,SMS,(048)571-9057,hancockmark@duncan.com,"9084 Lance Curve Apt. 935, West Juliestad, MT 24499",Tylershire,CA,29091,Yes,20:44.0,Home Purchase,05:04.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,A6951,Multi-Family Home,Mortgaged,9/6/2021,160930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0977,Jennifer,Baker,E10467,EduWorld,Consultant,5/9/2023,AutoMotive,C0977,Jennifer,Baker,Married,Single,11/16/2024,T11829,C0977,7/27/2024,Insurance Payment - Geico,36334.45,Credit,Bank of America
C0978,Michael,Parker,8/13/1963,7067,Divorced,241628,Phone,-4655,delliott@yahoo.com,"0074 Jones Spurs Apt. 294, Michelleberg, WV 06414",Lake David,GA,56506,No,21:22.0,Education,23:50.0,B101,BO_9,FA014,Mia Young,C0978,53,4,10,12/7/2024,FA014,Mia Young,Financial Advisor,C0978,Michael,Parker,A2404,Luxury Estate,Owned,10/1/2017,536154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0978,Michael,Parker,E62749,HealthPlus,Consultant,4/26/2024,HealthPlus,C0978,Michael,Parker,Single,Widowed,8/29/2023,T10009,C0978,11/25/2024,Mortgage Loan Disbursement,30662.76,Credit,Chase
C0978,Michael,Parker,8/13/1963,7067,Divorced,241628,Phone,-4655,delliott@yahoo.com,"0074 Jones Spurs Apt. 294, Michelleberg, WV 06414",Lake David,GA,56506,No,21:22.0,Education,23:50.0,B101,BO_9,FA014,Mia Young,C0978,53,4,10,12/7/2024,FA014,Mia Young,Financial Advisor,C0978,Michael,Parker,A2404,Luxury Estate,Owned,10/1/2017,536154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0978,Michael,Parker,E62749,HealthPlus,Consultant,4/26/2024,HealthPlus,C0978,Michael,Parker,Single,Widowed,8/29/2023,T11062,C0978,1/1/2025,Property Down Payment,29370.66,Credit,Wells Fargo
C0978,Michael,Parker,8/13/1963,7067,Divorced,241628,Phone,-4655,delliott@yahoo.com,"0074 Jones Spurs Apt. 294, Michelleberg, WV 06414",Lake David,GA,56506,No,21:22.0,Education,23:50.0,B101,BO_9,FA014,Mia Young,C0978,53,4,10,12/7/2024,FA014,Mia Young,Financial Advisor,C0978,Michael,Parker,A2404,Luxury Estate,Owned,10/1/2017,536154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0978,Michael,Parker,E62749,HealthPlus,Consultant,4/26/2024,HealthPlus,C0978,Michael,Parker,Single,Widowed,8/29/2023,T11438,C0978,2/2/2025,Property Down Payment,17516.47,Debit,Bank of America
C0978,Michael,Parker,8/13/1963,7067,Divorced,241628,Phone,-4655,delliott@yahoo.com,"0074 Jones Spurs Apt. 294, Michelleberg, WV 06414",Lake David,GA,56506,No,21:22.0,Education,23:50.0,B109,BO_7,FA018,Amelia Adams,C0978,22,5,4,3/22/2025,FA018,Amelia Adams,Financial Advisor,C0978,Michael,Parker,A2404,Luxury Estate,Owned,10/1/2017,536154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0978,Michael,Parker,E62749,HealthPlus,Consultant,4/26/2024,HealthPlus,C0978,Michael,Parker,Single,Widowed,8/29/2023,T10009,C0978,11/25/2024,Mortgage Loan Disbursement,30662.76,Credit,Chase
C0978,Michael,Parker,8/13/1963,7067,Divorced,241628,Phone,-4655,delliott@yahoo.com,"0074 Jones Spurs Apt. 294, Michelleberg, WV 06414",Lake David,GA,56506,No,21:22.0,Education,23:50.0,B109,BO_7,FA018,Amelia Adams,C0978,22,5,4,3/22/2025,FA018,Amelia Adams,Financial Advisor,C0978,Michael,Parker,A2404,Luxury Estate,Owned,10/1/2017,536154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0978,Michael,Parker,E62749,HealthPlus,Consultant,4/26/2024,HealthPlus,C0978,Michael,Parker,Single,Widowed,8/29/2023,T11062,C0978,1/1/2025,Property Down Payment,29370.66,Credit,Wells Fargo
C0978,Michael,Parker,8/13/1963,7067,Divorced,241628,Phone,-4655,delliott@yahoo.com,"0074 Jones Spurs Apt. 294, Michelleberg, WV 06414",Lake David,GA,56506,No,21:22.0,Education,23:50.0,B109,BO_7,FA018,Amelia Adams,C0978,22,5,4,3/22/2025,FA018,Amelia Adams,Financial Advisor,C0978,Michael,Parker,A2404,Luxury Estate,Owned,10/1/2017,536154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0978,Michael,Parker,E62749,HealthPlus,Consultant,4/26/2024,HealthPlus,C0978,Michael,Parker,Single,Widowed,8/29/2023,T11438,C0978,2/2/2025,Property Down Payment,17516.47,Debit,Bank of America
C0979,Joanna,Miller,3/6/2002,2498,Widowed,64497,Email,860.029.4689,sampsonamanda@hotmail.com,"581 Mitchell Pines Suite 151, Charleston, VA 45426",Hillview,GA,4287,Yes,44:27.0,Education,42:32.0,B103,BO_4,FA007,James Anderson,C0979,41,2,4,3/20/2025,FA007,James Anderson,Financial Advisor,C0979,Joanna,Miller,A5223,Townhouse,Sold,6/5/2019,158109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0979,Joanna,Miller,E40267,StartupX,Marketing Manager,6/22/2022,AutoMotive,C0979,Joanna,Miller,Divorced,Single,7/8/2021,T10576,C0979,9/2/2024,Baby Products Purchase - Walmart,12462.37,Debit,Wells Fargo
C0979,Joanna,Miller,3/6/2002,2498,Widowed,64497,Email,860.029.4689,sampsonamanda@hotmail.com,"581 Mitchell Pines Suite 151, Charleston, VA 45426",Hillview,GA,4287,Yes,44:27.0,Education,42:32.0,B104,BO_1,FA004,Sarah Davis,C0979,44,5,2,2/4/2025,FA004,Sarah Davis,Branch Manager,C0979,Joanna,Miller,A5223,Townhouse,Sold,6/5/2019,158109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0979,Joanna,Miller,E40267,StartupX,Marketing Manager,6/22/2022,AutoMotive,C0979,Joanna,Miller,Divorced,Single,7/8/2021,T10576,C0979,9/2/2024,Baby Products Purchase - Walmart,12462.37,Debit,Wells Fargo
C0980,Matthew,Tanner,11/1/1998,6919,Single,446355,SMS,+1-877-551-7287x740,underwoodrachel@yahoo.com,"9770 Williams Isle, Paulchester, ND 30031",Stoneburgh,PA,75823,Yes,05:52.0,Emergency Fund,46:25.0,B108,BO_9,FA009,Robert Taylor,C0980,34,5,10,10/3/2024,FA009,Robert Taylor,Financial Advisor,C0980,Matthew,Tanner,A6682,Single Family Home,Owned,11/19/2015,669671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0980,Matthew,Tanner,E85037,HealthPlus,Data Analyst,12/31/2020,FinanceInc,C0980,Matthew,Tanner,Single,Married,3/29/2024,T10447,C0980,8/16/2024,401k Withdrawal,48782.79,Debit,Wells Fargo
C0980,Matthew,Tanner,11/1/1998,6919,Single,446355,SMS,+1-877-551-7287x740,underwoodrachel@yahoo.com,"9770 Williams Isle, Paulchester, ND 30031",Stoneburgh,PA,75823,Yes,05:52.0,Emergency Fund,46:25.0,B108,BO_9,FA009,Robert Taylor,C0980,34,5,10,10/3/2024,FA009,Robert Taylor,Financial Advisor,C0980,Matthew,Tanner,A6682,Single Family Home,Owned,11/19/2015,669671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0980,Matthew,Tanner,E85037,HealthPlus,Data Analyst,12/31/2020,FinanceInc,C0980,Matthew,Tanner,Single,Married,3/29/2024,T10750,C0980,5/10/2024,House Renovation - Home Depot,39051.53,Credit,Bank of America
C0980,Matthew,Tanner,11/1/1998,6919,Single,446355,SMS,+1-877-551-7287x740,underwoodrachel@yahoo.com,"9770 Williams Isle, Paulchester, ND 30031",Stoneburgh,PA,75823,Yes,05:52.0,Emergency Fund,46:25.0,B101,BO_9,FA020,Evelyn Carter,C0980,61,2,4,3/21/2025,FA020,Evelyn Carter,Financial Advisor,C0980,Matthew,Tanner,A6682,Single Family Home,Owned,11/19/2015,669671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0980,Matthew,Tanner,E85037,HealthPlus,Data Analyst,12/31/2020,FinanceInc,C0980,Matthew,Tanner,Single,Married,3/29/2024,T10447,C0980,8/16/2024,401k Withdrawal,48782.79,Debit,Wells Fargo
C0980,Matthew,Tanner,11/1/1998,6919,Single,446355,SMS,+1-877-551-7287x740,underwoodrachel@yahoo.com,"9770 Williams Isle, Paulchester, ND 30031",Stoneburgh,PA,75823,Yes,05:52.0,Emergency Fund,46:25.0,B101,BO_9,FA020,Evelyn Carter,C0980,61,2,4,3/21/2025,FA020,Evelyn Carter,Financial Advisor,C0980,Matthew,Tanner,A6682,Single Family Home,Owned,11/19/2015,669671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0980,Matthew,Tanner,E85037,HealthPlus,Data Analyst,12/31/2020,FinanceInc,C0980,Matthew,Tanner,Single,Married,3/29/2024,T10750,C0980,5/10/2024,House Renovation - Home Depot,39051.53,Credit,Bank of America
C0980,Matthew,Tanner,11/1/1998,6919,Single,446355,SMS,+1-877-551-7287x740,underwoodrachel@yahoo.com,"9770 Williams Isle, Paulchester, ND 30031",Stoneburgh,PA,75823,Yes,05:52.0,Emergency Fund,46:25.0,B101,BO_7,FA025,Joshua Moore,C0980,44,5,5,3/18/2025,FA025,Joshua Moore,Financial Advisor,C0980,Matthew,Tanner,A6682,Single Family Home,Owned,11/19/2015,669671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0980,Matthew,Tanner,E85037,HealthPlus,Data Analyst,12/31/2020,FinanceInc,C0980,Matthew,Tanner,Single,Married,3/29/2024,T10447,C0980,8/16/2024,401k Withdrawal,48782.79,Debit,Wells Fargo
C0980,Matthew,Tanner,11/1/1998,6919,Single,446355,SMS,+1-877-551-7287x740,underwoodrachel@yahoo.com,"9770 Williams Isle, Paulchester, ND 30031",Stoneburgh,PA,75823,Yes,05:52.0,Emergency Fund,46:25.0,B101,BO_7,FA025,Joshua Moore,C0980,44,5,5,3/18/2025,FA025,Joshua Moore,Financial Advisor,C0980,Matthew,Tanner,A6682,Single Family Home,Owned,11/19/2015,669671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0980,Matthew,Tanner,E85037,HealthPlus,Data Analyst,12/31/2020,FinanceInc,C0980,Matthew,Tanner,Single,Married,3/29/2024,T10750,C0980,5/10/2024,House Renovation - Home Depot,39051.53,Credit,Bank of America
C0981,Vincent,James,8/6/1946,4748,Divorced,143172,Email,001-648-259-3036,oramos@lewis.com,"11231 Bryan Center, East Jasonmouth, ID 63107",New Bryanfurt,NC,91427,No,10:10.0,Emergency Fund,31:00.0,B106,BO_5,FA007,James Anderson,C0981,70,4,7,3/12/2025,FA007,James Anderson,Financial Advisor,C0981,Vincent,James,A6475,Condo,Sold,7/31/2019,208195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0981,Vincent,James,E22621,EduWorld,HR Specialist,9/17/2020,AutoMotive,C0981,Vincent,James,Divorced,Widowed,9/25/2024,T10170,C0981,11/25/2024,SSA Retirement Benefit - March 2025,23245.92,Credit,Wells Fargo
C0981,Vincent,James,8/6/1946,4748,Divorced,143172,Email,001-648-259-3036,oramos@lewis.com,"11231 Bryan Center, East Jasonmouth, ID 63107",New Bryanfurt,NC,91427,No,10:10.0,Emergency Fund,31:00.0,B106,BO_5,FA007,James Anderson,C0981,70,4,7,3/12/2025,FA007,James Anderson,Financial Advisor,C0981,Vincent,James,A6475,Condo,Sold,7/31/2019,208195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0981,Vincent,James,E22621,EduWorld,HR Specialist,9/17/2020,AutoMotive,C0981,Vincent,James,Divorced,Widowed,9/25/2024,T11502,C0981,1/5/2025,Government Child Benefit Deposit,873.77,Credit,Chase
C0982,Sherri,Garcia,11/6/1973,5192,Married,229526,Phone,(177)712-8668,vgrant@gmail.com,"Unit 1735 Box 8229, DPO AA 76527",New Michaelview,NC,41111,No,55:24.0,Retirement,51:34.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0982,Sherri,Garcia,A4944,Single Family Home,Owned,11/23/2022,302479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0982,Sherri,Garcia,E87618,StartupX,Data Analyst,10/14/2024,TechCorp,C0982,Sherri,Garcia,Widowed,Single,5/20/2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0983,Hannah,Navarro,1/18/1979,1306,Married,259740,Phone,(207)748-7990,yvaughn@fox.biz,"0376 Brett Trail Apt. 109, Lake Jason, CT 73620",Lake Jacqueline,MI,90544,Yes,11:56.0,Retirement,13:28.0,B107,BO_6,FA020,Evelyn Carter,C0983,97,5,4,12/9/2024,FA020,Evelyn Carter,Financial Advisor,C0983,Hannah,Navarro,A4583,Single Family Home,Owned,7/5/2023,197568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0983,Hannah,Navarro,E96284,FinanceInc,Software Engineer,10/4/2021,RetailWorks,C0983,Hannah,Navarro,Single,Married,4/19/2020,T10054,C0983,8/7/2024,Moving Expenses Reimbursement,8703.47,Debit,Citibank
C0983,Hannah,Navarro,1/18/1979,1306,Married,259740,Phone,(207)748-7990,yvaughn@fox.biz,"0376 Brett Trail Apt. 109, Lake Jason, CT 73620",Lake Jacqueline,MI,90544,Yes,11:56.0,Retirement,13:28.0,B107,BO_6,FA020,Evelyn Carter,C0983,97,5,4,12/9/2024,FA020,Evelyn Carter,Financial Advisor,C0983,Hannah,Navarro,A4583,Single Family Home,Owned,7/5/2023,197568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0983,Hannah,Navarro,E96284,FinanceInc,Software Engineer,10/4/2021,RetailWorks,C0983,Hannah,Navarro,Single,Married,4/19/2020,T10125,C0983,9/1/2024,401k Withdrawal,34852.23,Debit,Chase
C0983,Hannah,Navarro,1/18/1979,1306,Married,259740,Phone,(207)748-7990,yvaughn@fox.biz,"0376 Brett Trail Apt. 109, Lake Jason, CT 73620",Lake Jacqueline,MI,90544,Yes,11:56.0,Retirement,13:28.0,B107,BO_6,FA020,Evelyn Carter,C0983,97,5,4,12/9/2024,FA020,Evelyn Carter,Financial Advisor,C0983,Hannah,Navarro,A4583,Single Family Home,Owned,7/5/2023,197568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0983,Hannah,Navarro,E96284,FinanceInc,Software Engineer,10/4/2021,RetailWorks,C0983,Hannah,Navarro,Single,Married,4/19/2020,T10198,C0983,2/15/2025,Inheritance Deposit from Executor,39187.88,Debit,Chase
C0983,Hannah,Navarro,1/18/1979,1306,Married,259740,Phone,(207)748-7990,yvaughn@fox.biz,"0376 Brett Trail Apt. 109, Lake Jason, CT 73620",Lake Jacqueline,MI,90544,Yes,11:56.0,Retirement,13:28.0,B107,BO_6,FA020,Evelyn Carter,C0983,97,5,4,12/9/2024,FA020,Evelyn Carter,Financial Advisor,C0983,Hannah,Navarro,A4583,Single Family Home,Owned,7/5/2023,197568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0983,Hannah,Navarro,E96284,FinanceInc,Software Engineer,10/4/2021,RetailWorks,C0983,Hannah,Navarro,Single,Married,4/19/2020,T10311,C0983,2/17/2025,401k Withdrawal,22595.82,Credit,Citibank
C0983,Hannah,Navarro,1/18/1979,1306,Married,259740,Phone,(207)748-7990,yvaughn@fox.biz,"0376 Brett Trail Apt. 109, Lake Jason, CT 73620",Lake Jacqueline,MI,90544,Yes,11:56.0,Retirement,13:28.0,B106,BO_10,FA004,Sarah Davis,C0983,36,5,10,12/5/2024,FA004,Sarah Davis,Branch Manager,C0983,Hannah,Navarro,A4583,Single Family Home,Owned,7/5/2023,197568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0983,Hannah,Navarro,E96284,FinanceInc,Software Engineer,10/4/2021,RetailWorks,C0983,Hannah,Navarro,Single,Married,4/19/2020,T10054,C0983,8/7/2024,Moving Expenses Reimbursement,8703.47,Debit,Citibank
